TestName;TestDateTime;TestId;ErrorCode;ProcedureId;ProcedureName;UserResponse;Response Code;ElapsedTime;ErrorText;Response Text;UserName;
sample pooling 200ul no Scanning.pro;7/19/2021 14:55;569;119;12;Transfer Samples_1;9;9;705;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 14:55;569;66;12;Transfer Samples_1;6;6;713;Move Error on Tips:               8  Move Tips Back?;Yes;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 14:55;569;66;12;Transfer Samples_1;6;6;722;Move Error on Tips:               8  Move Tips Back?;Yes;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 14:55;569;66;12;Transfer Samples_1;6;6;728;Move Error on Tips:               8  Move Tips Back?;Yes;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 14:55;569;66;12;Transfer Samples_1;6;6;741;Move Error on Tips:               8  Move Tips Back?;Yes;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 14:55;569;66;12;Transfer Samples_1;6;6;750;Move Error on Tips:               8  Move Tips Back?;Yes;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 14:55;569;66;12;Transfer Samples_1;6;6;784;Move Error on Tips:               8  Move Tips Back?;Yes;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 14:55;569;66;12;Transfer Samples_1;6;6;792;Move Error on Tips:               8  Move Tips Back?;Yes;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:19;564;119;12;Transfer Samples_1;9;9;131;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;79;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;79;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;79;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;79;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;79;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;79;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;79;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;79;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;123;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;133;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;133;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;133;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;133;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;133;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;133;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;177;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;177;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;177;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;177;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;177;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;187;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;187;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;230;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;230;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;230;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;230;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;230;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;230;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;230;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;275;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;285;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;285;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;285;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;285;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;285;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;285;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;285;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;340;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;340;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;385;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;385;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;385;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;385;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;385;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;385;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;385;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;428;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;438;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;438;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;438;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;438;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;438;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;482;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;482;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;482;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;482;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;482;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;493;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;493;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;536;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;536;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;536;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;536;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;537;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;537;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;579;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;589;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;589;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;589;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;589;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/19/2021 6:08;563;119;12;Transfer Samples_1;9;9;589;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
